"Operon_ID","Gene","Product"
236,"HCP21_00039240","hypothetical protein"
236,"HCP21_00039260","hypothetical protein"
236,"HCP21_00039280","Restriction endonuclease"
236,"HCP21_00039330","alpha/beta hydrolase fold."
236,"HCP21_00039370","Protein kinase domain."
237,"HCP21_00039450","hypothetical protein"
237,"HCP21_00039570","hypothetical protein"
238,"HCP21_00039630","hypothetical protein"
238,"HCP21_00039690","hypothetical protein"
238,"HCP21_00039700","hypothetical protein"
238,"HCP21_00039760","hypothetical protein"
238,"HCP21_00039770","Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase"
239,"HCP21_00039820","MORN repeat."
239,"HCP21_00039890","16S"
240,"HCP21_00039930",NA
240,"HCP21_00039970","Protein kinase domain."
240,"HCP21_00040060","hypothetical protein"
240,"HCP21_00040090","hypothetical protein"
241,"HCP21_00040180","hypothetical protein"
242,"HCP21_00040230","hypothetical protein"
243,"HCP21_00040250","hypothetical protein"
243,"HCP21_00040270","hypothetical protein"
244,"HCP21_00040280","Dynamin central region."
244,"HCP21_00040290","WD domain, G-beta repeat."
245,"HCP21_00040330","hypothetical protein"
245,"HCP21_00040340","SEC7 domain proteins"
246,"HCP21_00040350","hypothetical protein"
247,"HCP21_00040410","hypothetical protein"
247,"HCP21_00040530","FOG: WD40 repeat"
248,"HCP21_00040560","hypothetical protein"
248,"HCP21_00040630","ABC-type transport system involved in Fe-S cluster assembly, permease and ATPase components"
248,"HCP21_00040680","hypothetical protein"
248,"HCP21_00040710","MORN repeat."
248,"HCP21_00040790","hypothetical protein"
249,"HCP21_00040830","MORN repeat."
250,"HCP21_00040950","hypothetical protein"
251,"HCP21_00040990","hypothetical protein"
252,"HCP21_00041000","hypothetical protein"
252,"HCP21_00041040","hypothetical protein"
252,"HCP21_00041070","hypothetical protein"
252,"HCP21_00041140","Glutamine cyclotransferase"
252,"HCP21_00041170","Predicted methyltransferases"
252,"HCP21_00041210","hypothetical protein"
253,"HCP21_00041350","hypothetical protein"
253,"HCP21_00041400","hypothetical protein"
254,"HCP21_00041450","hypothetical protein"
254,"HCP21_00041690","DHHC zinc finger domain."
254,"HCP21_00041700","Bromodomain."
254,"HCP21_00041710","Protein kinase domain."
254,"HCP21_00041730","NADH:flavin oxidoreductases, Old Yellow Enzyme family"
254,"HCP21_00041810","Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)"
254,"HCP21_00041910","Uncharacterized protein conserved in bacteria"
254,"HCP21_00042250","hypothetical protein"
254,"HCP21_00042290","Serine/threonine protein kinase"
254,"HCP21_00042330","Uncharacterized Fe-S center protein"
254,"HCP21_00042530","hypothetical protein"
255,"HCP21_00042660","hypothetical protein"
256,"HCP21_00042710","hypothetical protein"
256,"HCP21_00042730","hypothetical protein"
256,"HCP21_00042850","hypothetical protein"
256,"HCP21_00042870","N-acetyl-beta-hexosaminidase"
256,"HCP21_00042970","Uncharacterized flavoproteins"
256,"HCP21_00043070","hypothetical protein"
256,"HCP21_00043100","DNA polymerase sigma"
257,"HCP21_00043240","hypothetical protein"
257,"HCP21_00043280","hypothetical protein"
258,"HCP21_00043290","hypothetical protein"
258,"HCP21_00043450","hypothetical protein"
258,"HCP21_00043620","Methionyl-tRNA synthetase"
258,"HCP21_00043670","Predicted ATPase (AAA+ superfamily)"
258,"HCP21_00043840","hypothetical protein"
258,"HCP21_00044020","hypothetical protein"
259,"HCP21_00044170","Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases"
260,"HCP21_00044230","hypothetical protein"
260,"HCP21_00044290","hypothetical protein"
260,"HCP21_00044440","Bacterial membrane protein YfhO."
261,"HCP21_00044450","hypothetical protein"
262,"HCP21_00044480","hypothetical protein"
262,"HCP21_00044560","hypothetical protein"
263,"HCP21_00044630","Methyltransferase domain."
264,"HCP21_00044640","Putative peptidoglycan binding domain."
265,"HCP21_00044720","hypothetical protein"
265,"HCP21_00044740","hypothetical protein"
265,"HCP21_00044870","hypothetical protein"
265,"HCP21_00044910","hypothetical protein"
265,"HCP21_00044930","hypothetical protein"
265,"HCP21_00044950","hypothetical protein"
266,"HCP21_00045010","hypothetical protein"
266,"HCP21_00045430","Acyltransferase."
266,"HCP21_00045480","Uncharacterised protein family UPF0005."
267,"HCP21_00045500","hypothetical protein"
267,"HCP21_00045590","hypothetical protein"
268,"HCP21_00045620","Short-chain dehydrogenases of various substrate specificities"
269,"HCP21_00045650","Scramblase."
270,"HCP21_00045720","Glycerol kinase"
271,"HCP21_00045760","Uncharacterized protein conserved in bacteria"
272,"HCP21_00045780","ATP phosphoribosyltransferase"
272,"HCP21_00045820","hypothetical protein"
272,"HCP21_00045880","hypothetical protein"
273,"HCP21_00045890","hypothetical protein"
274,"HCP21_00045940","hypothetical protein"
275,"HCP21_00046040","hypothetical protein"
276,"HCP21_00046180","hypothetical protein"
276,"HCP21_00046240","Predicted oxidoreductases (related to aryl-alcohol dehydrogenases)"
276,"HCP21_00046350","hypothetical protein"
276,"HCP21_00046380","Asparagine synthase (glutamine-hydrolyzing)"
276,"HCP21_00046440","Glycosyl hydrolases family 38 N-terminal domain."
277,"HCP21_00046520","ABC-type multidrug transport system, ATPase component"
278,"HCP21_00046650","hypothetical protein"
278,"HCP21_00046680","hypothetical protein"
278,"HCP21_00046740","hypothetical protein"
279,"HCP21_00046830","hypothetical protein"
280,"HCP21_00046940","16S"
280,"HCP21_00046970","Protein kinase domain."
280,"HCP21_00047020","Protein kinase domain."
280,"HCP21_00047050","hypothetical protein"
280,"HCP21_00047070","Tubulin"
280,"HCP21_00047120","Calponin homology (CH) domain."
280,"HCP21_00047270","hypothetical protein"
280,"HCP21_00047530","hypothetical protein"
280,"HCP21_00047550","Isopropylmalate/homocitrate/citramalate synthases"
281,"HCP21_00047690","Acyl-CoA dehydrogenase, C-terminal domain."
282,"HCP21_00047850","hypothetical protein"
282,"HCP21_00048050","hypothetical protein"
282,"HCP21_00048120","hypothetical protein"
282,"HCP21_00048180","Aspartyl-tRNA synthetase"
282,"HCP21_00048280","Transcriptional activator, adenine-specific DNA methyltransferase"
283,"HCP21_00048340","hypothetical protein"
284,"HCP21_00048560","gamma-glutamyl phosphate reductase"
285,"HCP21_00048590","NADH:flavin oxidoreductases, Old Yellow Enzyme family"
286,"HCP21_00048660","hypothetical protein"
286,"HCP21_00048730","hypothetical protein"
286,"HCP21_00048950","hypothetical protein"
287,"HCP21_00048990","DNA primase (bacterial type)"
288,"HCP21_00049100","Phosphatidylinositol-4-phosphate 5-Kinase."
289,"HCP21_00049140","hypothetical protein"
289,"HCP21_00049170","hypothetical protein"
290,"HCP21_00049190","hypothetical protein"
291,"HCP21_00049250","Helicase subunit of the DNA excision repair complex"
292,"HCP21_00049280","hypothetical protein"
292,"HCP21_00049370","Dynein heavy chain."
292,"HCP21_00049410","hypothetical protein"
292,"HCP21_00049500","MORN repeat."
293,"HCP21_00049530","Aspartokinases"
293,"HCP21_00049680","hypothetical protein"
294,"HCP21_00049750","hypothetical protein"
294,"HCP21_00049890","tRNA and rRNA cytosine-C5-methylases"
294,"HCP21_00049970","DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)"
294,"HCP21_00050140","UDP-N-acetylmuramoylalanine-D-glutamate ligase"
295,"HCP21_00050290","hypothetical protein"
296,"HCP21_00050320","hypothetical protein"
296,"HCP21_00050350","hypothetical protein"
296,"HCP21_00050360","HEPN domain."
296,"HCP21_00050460","Putative NADH-flavin reductase"
296,"HCP21_00050560","tRNA and rRNA cytosine-C5-methylases"
296,"HCP21_00050680","Uncharacterized protein related to glutamine synthetase"
296,"HCP21_00050750","Acyltransferase."
296,"HCP21_00050760","hypothetical protein"
297,"HCP21_00050790","E1-E2 ATPase."
297,"HCP21_00050900","hypothetical protein"
298,"HCP21_00050930","Putative Phosphatase."
298,"HCP21_00050940","hypothetical protein"
298,"HCP21_00051040","hypothetical protein"
298,"HCP21_00051160","hypothetical protein"
298,"HCP21_00051230","hypothetical protein"
299,"HCP21_00051340","hypothetical protein"
300,"HCP21_00051510","hypothetical protein"
300,"HCP21_00051630","hypothetical protein"
300,"HCP21_00051900","Small-conductance mechanosensitive channel"
300,"HCP21_00052010","hypothetical protein"
301,"HCP21_00052050","Serine/threonine protein phosphatase"
302,"HCP21_00052080","hypothetical protein"
303,"HCP21_00052100","hypothetical protein"
304,"HCP21_00052130","Histidinol phosphatase and related hydrolases of the PHP family"
305,"HCP21_00052140","hypothetical protein"
305,"HCP21_00052170","hypothetical protein"
306,"HCP21_00052250","hypothetical protein"
307,"HCP21_00052310","Myb superfamily proteins, including transcription factors and mRNA splicing factors"
308,"HCP21_00052340","hypothetical protein"
309,"HCP21_00052350","hypothetical protein"
309,"HCP21_00052370","DnaJ-class molecular chaperone with C-terminal Zn finger domain"
310,"HCP21_00052420","hypothetical protein"
310,"HCP21_00052440","hypothetical protein"
311,"HCP21_00052490","hypothetical protein"
312,"HCP21_00052500","hypothetical protein"
313,"HCP21_00052540","Predicted kinase related to dihydroxyacetone kinase"
314,"HCP21_00052640","hypothetical protein"
314,"HCP21_00052950","Aspartokinases"
314,"HCP21_00052990","Cystathionine beta-lyases/cystathionine gamma-synthases"
314,"HCP21_00053040","Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase"
314,"HCP21_00053090","hypothetical protein"
314,"HCP21_00053100","23S"
315,"HCP21_00053220","hypothetical protein"
316,"HCP21_00053360","hypothetical protein"
316,"HCP21_00053610","Glutamate 5-kinase"
316,"HCP21_00053620","Serine/threonine protein kinase"
316,"HCP21_00053700","hypothetical protein"
316,"HCP21_00053790","hypothetical protein"
316,"HCP21_00053810","hypothetical protein"
317,"HCP21_00053910","hypothetical protein"
318,"HCP21_00053960","hypothetical protein"
318,"HCP21_00053970","hypothetical protein"
319,"HCP21_00054040","MORN repeat."
320,"HCP21_00054110","16S"
320,"HCP21_00054270","Ras family."
320,"HCP21_00054280","Kinesin-like protein"
320,"HCP21_00054290","hypothetical protein"
321,"HCP21_00054310","MORN repeat."
322,"HCP21_00054350","bZIP transcription factor."
323,"HCP21_00054390","hypothetical protein"
323,"HCP21_00054430","Cyclic nucleotide-binding domain."
324,"HCP21_00054490","Molecular chaperone"
324,"HCP21_00054690","hypothetical protein"
324,"HCP21_00054780","Alpha-tubulin suppressor and related RCC1 domain-containing proteins"
324,"HCP21_00054810","hypothetical protein"
324,"HCP21_00054830","Kinesin motor domain."
324,"HCP21_00055020","hypothetical protein"
324,"HCP21_00055060","Serine-pyruvate aminotransferase/archaeal aspartate aminotransferase"
324,"HCP21_00055130","hypothetical protein"
325,"HCP21_00055240","Serine/threonine protein kinase"
325,"HCP21_00055280","Serine/threonine protein kinase"
326,"HCP21_00055310","hypothetical protein"
326,"HCP21_00055340","hypothetical protein"
327,"HCP21_00055370","hypothetical protein"
327,"HCP21_00055400","hypothetical protein"
327,"HCP21_00055460","hypothetical protein"
328,"HCP21_00055520","hypothetical protein"
328,"HCP21_00055620","Oxygen-sensitive ribonucleoside-triphosphate reductase"
328,"HCP21_00055680","hypothetical protein"
328,"HCP21_00055750","23S"
328,"HCP21_00055790","Virulence protein"
329,"HCP21_00055900","hypothetical protein"
329,"HCP21_00056080","hypothetical protein"
329,"HCP21_00056190","hypothetical protein"
329,"HCP21_00056290","hypothetical protein"
330,"HCP21_00056320","hypothetical protein"
330,"HCP21_00056350","hypothetical protein"
330,"HCP21_00056380","hypothetical protein"
331,"HCP21_00056390","hypothetical protein"
331,"HCP21_00056400","hypothetical protein"
332,"HCP21_00056420","hypothetical protein"
332,"HCP21_00056450","23S"
333,"HCP21_00056620","23S"
333,"HCP21_00056660","hypothetical protein"
333,"HCP21_00056690","Uncharacterized protein conserved in bacteria"
334,"HCP21_00056740","hypothetical protein"
334,"HCP21_00056920","hypothetical protein"
334,"HCP21_00057000","hypothetical protein"
334,"HCP21_00057040","hypothetical protein"
335,"HCP21_00057120","Ras family."
336,"HCP21_00057140","hypothetical protein"
337,"HCP21_00057160","hypothetical protein"
338,"HCP21_00057200","hypothetical protein"
339,"HCP21_00057240","hypothetical protein"
340,"HCP21_00057270","Na+-driven multidrug efflux pump"
340,"HCP21_00057470","hypothetical protein"
340,"HCP21_00057500","Acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha and beta)"
340,"HCP21_00057670","Copine."
340,"HCP21_00057680","hypothetical protein"
340,"HCP21_00057870","Phosphatidylinositol-4-phosphate 5-kinase"
341,"HCP21_00057900","hypothetical protein"
342,"HCP21_00057970","hypothetical protein"
342,"HCP21_00058120","hypothetical protein"
343,"HCP21_00058160","hypothetical protein"
344,"HCP21_00058290","hypothetical protein"
345,"HCP21_00058410","hypothetical protein"
346,"HCP21_00058440","23S"
346,"HCP21_00058470","hypothetical protein"
346,"HCP21_00058480","hypothetical protein"
346,"HCP21_00058500","hypothetical protein"
346,"HCP21_00058570","hypothetical protein"
347,"HCP21_00058680","hypothetical protein"
347,"HCP21_00058700","hypothetical protein"
347,"HCP21_00058800","hypothetical protein"
348,"HCP21_00058820","hypothetical protein"
348,"HCP21_00058950","Nucleoside H+ symporter."
348,"HCP21_00058990","16S"
349,"HCP21_00059170","Site-specific recombinase XerC"
349,"HCP21_00059260","hypothetical protein"
350,"HCP21_00059330","RNA recognition motif."
350,"HCP21_00059520","ATPases of the AAA+ class"
351,"HCP21_00059530","hypothetical protein"
352,"HCP21_00059780","Dihydrodipicolinate synthase/N-acetylneuraminate lyase"
352,"HCP21_00059790","hypothetical protein"
352,"HCP21_00059940","Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, beta subunit"
352,"HCP21_00059960","Phosphoserine aminotransferase"
352,"HCP21_00059990","hypothetical protein"
352,"HCP21_00060100","hypothetical protein"
352,"HCP21_00060530","MORN repeat."
352,"HCP21_00060640","ATP-dependent DNA ligase"
352,"HCP21_00060650","Archaeal/vacuolar-type H+-ATPase subunit I"
352,"HCP21_00060730","hypothetical protein"
352,"HCP21_00060740","hypothetical protein"
353,"HCP21_00060750","hypothetical protein"
353,"HCP21_00060770","hypothetical protein"
353,"HCP21_00060890","hypothetical protein"
354,"HCP21_00060920","hypothetical protein"
354,"HCP21_00061110","Annexin."
354,"HCP21_00061130","hypothetical protein"
354,"HCP21_00061190","hypothetical protein"
355,"HCP21_00061270","hypothetical protein"
355,"HCP21_00061300","23S"
356,"HCP21_00061400","hypothetical protein"
357,"HCP21_00061550","hypothetical protein"
357,"HCP21_00061580","Cation transporting ATPase, C-terminus."
357,"HCP21_00061590","hypothetical protein"
357,"HCP21_00061620","hypothetical protein"
357,"HCP21_00061640","Serine/threonine protein phosphatase"
357,"HCP21_00061670","16S"
357,"HCP21_00061740","Radial spokehead-like protein."
358,"HCP21_00061780","hypothetical protein"
358,"HCP21_00061840","hypothetical protein"
359,"HCP21_00061860","hypothetical protein"
360,"HCP21_00061920","hypothetical protein"
361,"HCP21_00061930","Uncharacterized conserved protein"
361,"HCP21_00061960","Listeria/Bacterioides repeat"
361,"HCP21_00062050","hypothetical protein"
362,"HCP21_00062090","hypothetical protein"
362,"HCP21_00062110","Eukaryotic aspartyl protease."
362,"HCP21_00062320","hypothetical protein"
362,"HCP21_00062390","hypothetical protein"
362,"HCP21_00062470","hypothetical protein"
363,"HCP21_00062550","hypothetical protein"
363,"HCP21_00062650","Phospholipase B."
363,"HCP21_00062680","Eukaryotic protein of unknown function (DUF846)."
363,"HCP21_00062740","hypothetical protein"
363,"HCP21_00062760","hypothetical protein"
363,"HCP21_00062840","hypothetical protein"
364,"HCP21_00062850","hypothetical protein"
365,"HCP21_00062870","hypothetical protein"
366,"HCP21_00062900","hypothetical protein"
367,"HCP21_00063050","WD domain, G-beta repeat."
367,"HCP21_00063090","Serine/threonine protein phosphatase"
367,"HCP21_00063140","hypothetical protein"
368,"HCP21_00063350",NA
368,"HCP21_00063560","MORN repeat."
369,"HCP21_00063590","hypothetical protein"
369,"HCP21_00063660","EDD domain protein, DegV family"
370,"HCP21_00063750","hypothetical protein"
370,"HCP21_00063760","hypothetical protein"
371,"HCP21_00063770","hypothetical protein"
371,"HCP21_00063800","hypothetical protein"
372,"HCP21_00063810","hypothetical protein"
372,"HCP21_00063850","hypothetical protein"
372,"HCP21_00063880","hypothetical protein"
372,"HCP21_00063930","UDP-N-acetylmuramate-alanine ligase"
