"protein","clustering_coefficient"
"NFYB",0.43859649122807
"NFYC",0.134469696969697
"NGB",0
"NGEF",0
"NGF",0
"NGFR",0.0928030303030303
"NGLY1",0.4
"NHEJ1",0.666666666666667
"NHLH1",0
"NHLRC1",0.257575757575758
"NHP2",0.138888888888889
"NHP2L1",0.166666666666667
"NID1",0.0444444444444444
"NIF3L1",0.0463458110516934
"NIN",0.4
"NINL",0.00336134453781513
"NIP7",0.333333333333333
"NIPBL",0.21978021978022
"NIPSNAP1",0.409090909090909
"NIPSNAP3A",0.142857142857143
"NISCH",0.666666666666667
"NIT1",0.666666666666667
"NKAP",0
"NKD2",0.266666666666667
"NKIRAS1",0
"NKRF",0.252747252747253
"NKX2-1",0.266666666666667
"NKX2-2",1
"NKX2-5",0.2
"NKX3-1",0.133333333333333
"NKX3-2",0.533333333333333
"NLE1",0.5
"NLGN1",0.133333333333333
"NLGN2",0.133333333333333
"NLGN3",0.2
"NLGN4X",NA
"NLK",0.205263157894737
"NLRC4",0.163636363636364
"NLRP1",0.333333333333333
"NLRP4",0.333333333333333
"NLRX1",0.0888888888888889
"NMB",NA
"NMD3",0.666666666666667
"NME1",0.0822510822510823
"NME2",0.0181159420289855
"NME3",0.5
"NME4",0.3
"NME5",0
"NME7",0.19047619047619
"NMI",0.110526315789474
"NMT1",0.2
"NMT2",0.0476190476190476
"NMU",0
"NMUR1",0
"NMUR2",0
"NNAT",1
"NOC2L",0.272727272727273
"NOC4L",0.136363636363636
"NOD1",0.333333333333333
"NOD2",0.346153846153846
"NOG",NA
"NOL12",0
"NOL3",0.125
"NOL4",0
"NOL8",0.333333333333333
"NOLC1",0.291666666666667
"NOMO1",0.5
"NONO",0.137844611528822
"NOP2",0.25
"NOP56",0.0817555938037866
"NOS1",0.108333333333333
"NOS1AP",0.142857142857143
"NOS2",0.212121212121212
"NOS3",0.285714285714286
"NOSIP",0.666666666666667
"NOSTRIN",0
"NOTCH1",0.114634146341463
"NOTCH2",0.138888888888889
"NOTCH2NL",NA
"NOTCH3",0.272727272727273
"NOTCH4",0.5
"NOV",0.0277777777777778
"NOX5",NA
"NPAS2",0.272727272727273
"NPAS4",0
"NPAT",0.320512820512821
"NPBWR1",0
"NPC1",0.333333333333333
"NPC2",NA
"NPDC1",0.254545454545455
"NPHP1",0.218181818181818
"NPHP3",NA
"NPHS1",0.186813186813187
"NPHS2",0.466666666666667
"NPLOC4",0.359477124183007
"NPM1",0.109157509157509
"NPM3",0.4
"NPNT",NA
"NPPA",0
"NPPB",0
"NPR2",0
"NPR3",0
"NPRL2",0.4
"NPTX2",0
"NPY",0
"NQO1",0.666666666666667
"NQO2",0.5
"NR0B1",0.106060606060606
"NR0B2",0.154545454545455
"NR1D1",0.5
"NR1D2",0.5
"NR1H2",0.0644820295983087
"NR1H3",0.163076923076923
"NR1H4",0.242105263157895
"NR1I2",0.117647058823529
"NR1I3",0.0476190476190476
"NR2C1",0.523809523809524
"NR2C2",0.2
"NR2C2AP",NA
"NR2E1",0.333333333333333
"NR2E3",0.141304347826087
"NR2F1",0.241758241758242
"NR2F2",0.272727272727273
"NR2F6",0.464285714285714
"NR3C1",0.0811965811965812
"NR3C2",0.2
"NR4A1",0.108127721335269
"NR4A2",0.327272727272727
"NR4A3",0
"NR5A1",0.125
"NR5A2",0.0130718954248366
"NR6A1",NA
"NRAP",0
"NRAS",0.151515151515152
"NRBF2",0.127272727272727
"NRBP1",0.288888888888889
"NRCAM",0.266666666666667
"NRD1",0.197802197802198
"NRF1",0.0277777777777778
"NRG1",0.4
"NRG2",0
"NRGN",0
"NRIP1",0.104532839962997
"NRL",0
"NRP1",0.2
"NRPD1b",NA
"NRXN1",0
"NRXN2",0
"NRXN3",0
"NSD1",0.333333333333333
"NSF",0.123152709359606
"NSFL1C",0.168421052631579
"NSL1",0.43859649122807
"NSMAF",0.285714285714286
"NSMCE1",0.4
"NSUN2",0.21978021978022
"NT5C2",0.19047619047619
"NTF2A",NA
"NTF2B",NA
"NTF3",0
"NTF4",NA
"NTG2",NA
"NTHL1",0.19047619047619
"NTN1",0
"NTNG1",NA
"NTRK1",0.140229885057471
"NTRK2",0.0980392156862745
"NTRK3",0.0666666666666667
"NTSR1",0
"NUAK1",0.25
"NUAK2",1
"NUB1",0.361111111111111
"NUCB2",0.166666666666667
"NUCKS1",0
"NUDC",0.121212121212121
"NUDT1",0.666666666666667
"NUDT18",0.00492610837438424
"NUDT21",0.0490018148820327
"NUDT3",0.0465465465465465
"NUDT5",0.3
"NUFIP1",0.25
"NUFIP2",0.4
"NUMA1",0.143333333333333
"NUMB",0.161904761904762
"NUMBL",0.1
"NUP107",0.397058823529412
"NUP133",0.448717948717949
"NUP153",0.188505747126437
"NUP155",0.166666666666667
"NUP159",NA
"NUP210",0.3
"NUP214",0.108870967741935
"NUP37",0.821428571428571
"NUP43",0.75
"NUP50",0.388888888888889
"NUP54",0.311111111111111
"NUP62",0.0911680911680912
"NUP82",NA
"NUP85",0.348484848484849
"NUP88",0.257575757575758
"NUP93",0.0760869565217391
"NUP98",0.110516934046346
"NUPR1",1
"NUTF2",0.571428571428571
"NVL",0.266666666666667
"NXF1",0.150769230769231
"NXF2",0
"NXF3",0.2
"NXT1",0.5
"NXT2",0
"Naa10",0.142857142857143
"Naa15",0
"Naa50",0
"Nanog",NA
"Ncoa2",0.7
"Ncoa3",NA
"Ndc80",0.0826612903225806
"Nde1",0.19047619047619
"Ndfip1",0.4
"Ndn",NA
"Nedd1",0
"Nedd4",0.00379746835443038
"Nedd4l",1
"Nek2",0.333333333333333
"Nek9",0.0909090909090909
"Net1",0
"Neurl1a",NA
"Neurl2",NA
"Nfe2l2",NA
"Nfkb1",0
"Ngfr",0.166666666666667
"Ngfrap1",1
"Nhp2l1",0.0241545893719807
"Nipbl",0
"Nkx2-5",NA
"Nkx3-2",NA
"Nmu",0
"Nono",0
"Nos1",0.7
"Notch1",0
"Notch4",NA
"Npcd",NA
"Nphs2",1
"Nr0b2",0.2
"Nr1h4",NA
"Nr1i2",1
"Nrip1",0.666666666666667
"Nrip3",NA
"Nrp1",NA
"Nsd1",0
"Ntrk2",0
"Nup107",0.466666666666667
"Nup155",NA
"Nup188",0.218181818181818
"Nup214",0.321428571428571
"Nup88",0.4
"Nup98",0.4
"OAS3",0.0384615384615385
"OAT",0.177777777777778
"OAZ1",0.4
"OAZ2",NA
"OAZ3",0.333333333333333
"OBFC1",0.526315789473684
"OBSCN",0.333333333333333
"OBSL1",0.333333333333333
"OCLN",0.242424242424242
"OCRL",0.1
"ODC1",0.266666666666667
"ODF1",0
"ODF2L",0.2
"OFD1",0.285714285714286
"OGDH",0.5
"OGFOD2",0.666666666666667
"OGG1",0.2
"OGT",0.116923076923077
"OLA1",0.333333333333333
"OLFM2",0
"OLFM3",NA
"OLFML3",0.166666666666667
"OMP",NA
"ONECUT1",0.133333333333333
"OPHN1",0.333333333333333
"OPRD1",0.333333333333333
"OPRK1",1
"OPRL1",NA
"OPRM1",0.466666666666667
"OPTN",0.126482213438735
"ORAI2",0
"ORC1",0.385714285714286
"ORC2",0.326612903225806
"ORC3",0.538461538461538
"ORC4",0.533333333333333
"ORC5",0.615384615384615
"ORC6",0.475
"ORF50",NA
"ORMDL3",0.666666666666667
"OS9",0.256410256410256
"OSBP",0.666666666666667
"OSBPL10",0.169117647058824
"OSBPL5",0.666666666666667
"OSBPL9",0.164835164835165
"OSGEP",0.0566666666666667
"OSMR",0.666666666666667
"OSR1",0.666666666666667
"OSTF1",0.142857142857143
"OSTM1",0.4
"OTUB1",0.106349206349206
"OTUB2",0.305555555555556
"OTUD1",0.333333333333333
"OTUD4",0.0517241379310345
"OTUD5",0.152380952380952
"OTUD6B",0.533333333333333
"OTUD7B",0.25
"OTX1",0.333333333333333
"OTX2",1
"OVOL1",0.333333333333333
"OXA1L",0.428571428571429
"OXCT2",NA
"Oaz1",NA
"Obfc1",0
"Ogg1",0
"Orc1",0.5
"Os05g0125000",NA
"P2RX4",NA
"P2RY1",0
"P2rx7",0.0666666666666667
"P4HA3",NA
"P4HB",0.0948616600790514
"P4ha2",NA
"PA2G4",0.134920634920635
"PAAF1",0.373188405797101
"PABPC1",0.0922077922077922
"PABPN1",0.333333333333333
"PACS1",0.333333333333333
"PACSIN1",0.0786290322580645
"PACSIN2",0.274853801169591
"PACSIN3",0.192028985507246
"PADI4",0.6
"PAEP",0
"PAF1",0.35672514619883
"PAFAH1B1",0.169934640522876
"PAFAH1B2",0.153846153846154
"PAFAH1B3",0.0473484848484848
"PAG1",0.41025641025641
"PAH",0
"PAICS",0.111111111111111
"PAIP1",0.333333333333333
"PAIP2",0.333333333333333
"PAK1",0.0666666666666667
"PAK1IP1",0
"PAK2",0.125
"PAK3",0.466666666666667
"PAK4",0.242424242424242
"PAK6",0.333333333333333
"PAK7",0.0606060606060606
"PALB2",0.305555555555556
"PAM",0.266666666666667
"PAM16",0.121212121212121
"PAM18",NA
"PAN2",0.192307692307692
"PAN3",0.5
"PANK2",0.19047619047619
"PAPD5",NA
"PAPD7",NA
"PAPOLA",0.294871794871795
"PAPPA",0
"PAPPA2",NA
"PAPSS1",0.1
"PARD3",0.221343873517787
"PARD6A",0.126482213438735
"PARD6B",0.461538461538462
"PARD6G",0.175
"PARK2",0.046220633299285
"PARK7",0.192118226600985
"PARN",0.321428571428571
"PARP1",0.0802345728375317
"PARP10",0.6
"PARP11",0
"PARP14",0.4
"PARP2",0.4
"PARP3",0.0666666666666667
"PARP4",0.666666666666667
"PARP9",1
"PARVA",0.666666666666667
"PASK",0.4
"PAT1",NA
"PATZ1",0.1
"PAWR",0.109090909090909
"PAX1",0
"PAX2",0.166666666666667
"PAX3",0.147058823529412
"PAX5",0.133333333333333
"PAX6",0.0760233918128655
"PAX7",0.5
"PAX8",0
"PAX9",0.0222222222222222
"PAXIP1",0.207977207977208
"PBK",0.166666666666667
"PBLD",0.666666666666667
"PBRM1",0.467532467532468
"PBX1",0.10952380952381
"PBX3",0
"PBXIP1",0.111111111111111
"PC",0.5
"PCBD1",0.0347826086956522
"PCBD2",0.0295566502463054
"PCBP1",0.228070175438597
"PCBP2",0.326315789473684
"PCDHA4",0
"PCF11",0.4
"PCGF1",0.43956043956044
"PCGF2",0.294372294372294
"PCGF3",0.425
"PCGF5",0.545454545454545
"PCGF6",0.345588235294118
"PCID2",0.666666666666667
"PCK1",0.0521739130434783
"PCLO",0.666666666666667
"PCM1",0.0911680911680912
"PCMT1",0.277777777777778
"PCNA",0.0486756105951152
"PCNP",1
"PCNT",0.333333333333333
"PCSK1",0
"PCSK5",0.666666666666667
"PCYT2",0.142857142857143
"PDAP1",0
"PDC",0.5
"PDCD1",NA
"PDCD10",0.680952380952381
"PDCD2",0.19047619047619
"PDCD4",0.311111111111111
"PDCD5",0.115384615384615
"PDCD6",0.212121212121212
"PDCD6IP",0.0938775510204082
"PDCD7",0.19047619047619
"PDCL",0.5
"PDE1A",0
"PDE2",NA
"PDE4A",0.4
"PDE4D",0.244444444444444
"PDE4DIP",0.134502923976608
"PDE6D",0.0842105263157895
"PDE6G",0.666666666666667
"PDE9A",0
"PDGFA",0.166666666666667
"PDGFB",0.0666666666666667
"PDGFRA",0.204678362573099
"PDGFRB",0.163492063492063
"PDHB",0.123809523809524
"PDI1",NA
"PDIA2",0.0357142857142857
"PDIA3",0.230769230769231
"PDK1",0.106060606060606
"PDK2",0.333333333333333
"PDLIM1",0.212121212121212
"PDLIM2",1
"PDLIM4",0
"PDLIM5",0.266666666666667
"PDLIM7",0.0857142857142857
"PDPK1",0.0598006644518272
"PDPN",NA
"PDS5A",0.337662337662338
"PDS5B",0.516666666666667
"PDX1",0.142857142857143
"PDZD2",0.1
"PDZD3",0
"PDZK1",0.0457516339869281
"PDZK1IP1",0
"PDZRN3",0
"PEA15",0.242424242424242
"PEBP1",0.533333333333333
"PEBP4",1
"PECAM1",0.150326797385621
"PEF1",1
"PEG10",0.4
"PEG3",0
"PELI1",0.533333333333333
"PELI2",1
"PELI3",0.866666666666667
"PELO",0.242424242424242
"PELP1",0.289230769230769
"PEP8",NA
"PER1",0.192307692307692
"PER2",0.357142857142857
"PER3",0.6
"PET100",0
"PET117",NA
"PEX1",0.5
"PEX10",0.25
"PEX11A",1
"PEX11B",0.6
"PEX11E",1
"PEX11G",0.833333333333333
"PEX12",0.666666666666667
"PEX13",0.8
"PEX14",0.321428571428571
"PEX16",NA
"PEX19",0.181818181818182
"PEX2",0
"PEX25",1
"PEX26",0.5
"PEX5",0.179487179487179
"PEX6",1
"PEX7",0.7
"PF11_0336",NA
"PF4",0.133333333333333
"PFDN1",0.0339366515837104
"PFDN2",0.218181818181818
"PFDN5",0.185714285714286
"PFI0930c",0.666666666666667
"PFKFB2",0.333333333333333
"PFKL",0.163636363636364
"PFKM",0.25
"PFN1",0.0766666666666667
"PFN2",0.0634920634920635
"PGAM1",0.357142857142857
"PGAM5",0.176470588235294
"PGC",0.333333333333333
"PGF",0.333333333333333
"PGM1",0.333333333333333
"PGM5",NA
"PGR",0.13031914893617
"PGRMC1",0.222222222222222
"PHACTR1",1
"PHACTR3",0
"PHB",0.221674876847291
"PHB2",0.0890688259109312
"PHC1",0.431372549019608
"PHC2",0.195698924731183
"PHC3",0.619047619047619
"PHF1",0.134057971014493
"PHF10",0.323529411764706
"PHF12",0.8
"PHF14",0.5
"PHF15",0.142857142857143
"PHF17",0.0879120879120879
"PHF19",1
"PHF20",0.666666666666667
"PHF21A",0.436363636363636
"PHF8",0.340659340659341
"PHKB",0
"PHLDA1",0.285714285714286
"PHLDA3",0
"PHLDB2",0.5
"PHLPP1",0.205263157894737
"PHLPP2",0.205128205128205
"PHOX2A",0.5
"PHPT1",0
"PHYH",0.25
"PHYHIP",0.0116959064327485
"PI3",1
"PI4K2A",0.333333333333333
"PI4K2B",0.833333333333333
"PI4KB",0.285714285714286
"PIAS1",0.192389006342495
"PIAS2",0.144871794871795
"PIAS3",0.12436974789916
"PIAS4",0.210338680926916
"PICALM",0.5
"PICK1",0.0980392156862745
"PIDD",0.0459770114942529
"PIGC",0
"PIGH",1
"PIGK",0.266666666666667
"PIGP",0.333333333333333
"PIGQ",0.2
"PIGT",0.666666666666667
"PIH1D1",0.363636363636364
"PIK3C2A",0.166666666666667
"PIK3C2B",0.428571428571429
"PIK3C3",0.20952380952381
"PIK3CA",0.0793650793650794
"PIK3CB",0.178571428571429
"PIK3CD",0.4
"PIK3CG",0.00833333333333333
"PIK3R1",0.0810744810744811
"PIK3R2",0.207792207792208
"PIK3R3",0.02
"PIK3R5",0.333333333333333
"PIKFYVE",0.333333333333333
"PILRA",0
"PIM1",0.138339920948617
"PIM2",0.238095238095238
"PIN1",0.0344488188976378
"PINK1",0.666666666666667
"PINX1",0.0988142292490119
"PIP4K2B",1
"PIP5K1C",0.333333333333333
"PIP5KL1",0
"PIPSL",NA
"PIR121",NA
"PISD",0.666666666666667
"PITHD1",0.666666666666667
"PITPNA",0.266666666666667
"PITPNC1",0.333333333333333
"PITPNM3",NA
"PITX1",0.0357142857142857
"PITX2",0.0833333333333333
"PITX3",0.5
"PIWIL1",0.4
"PJA1",0.152380952380952
"PJA2",0.125
"PKD1",0.111111111111111
"PKD2",0.166666666666667
"PKD2L1",0
"PKIG",0.166666666666667
"PKLR",0.163636363636364
"PKM2",0.0557491289198606
"PKMYT1",0.333333333333333
"PKN1",0.119047619047619
"PKN2",0.0865800865800866
"PKN3",0.666666666666667
"PKNOX1",0.0666666666666667
"PKP1",0.333333333333333
"PKP2",0.348484848484849
"PKP3",0.218181818181818
"PKP4",0.222222222222222
"PLA2G15",1
"PLA2G16",1
"PLA2G1B",NA
"PLA2G2A",0.00584795321637427
"PLA2G4A",1
"PLA2G4C",NA
"PLAA",0.4
"PLAGL1",0.866666666666667
"PLAGL2",1
"PLAT",0.0457516339869281
"PLAU",0.0833333333333333
"PLAUR",0.0545454545454545
"PLCB1",0.333333333333333
"PLCB2",0.466666666666667
"PLCB3",0.2
"PLCD1",0.333333333333333
"PLCE1",0.5
"PLCG1",0.0929577464788732
"PLCG2",0.304761904761905
"PLD1",0.164835164835165
"PLD2",0.169590643274854
"PLDN",0.111111111111111
"PLEC",0.225
"PLEKHA1",0.4
"PLEKHA2",1
"PLEKHA4",0
"PLEKHA5",0.0541871921182266
"PLEKHA8",1
"PLEKHB2",0
"PLEKHJ1",0.19047619047619
"PLEKHO1",0.25
"PLG",0.00476190476190476
"PLIN2",0
"PLIN3",0.5
"PLK1",0.0430358632193495
"PLK2",0.285714285714286
"PLK3",0.321428571428571
"PLK4",0.254545454545455
"PLN",0.333333333333333
"PLOD1",0.25
"PLOD2",0.333333333333333
"PLOD3",0.136363636363636
"PLP1",0
"PLP2",1
"PLRG1",0.316666666666667
"PLSCR1",0.0366197183098592
"PLSCR4",0.4
"PLTP",0
"PLXNA1",0.3
"PLXNA2",0
"PLXNB1",0.0727272727272727
"PLXNB2",0.194444444444444
"PLXNB3",0
"PLXND1",1
"PMAIP1",0.333333333333333
"PMCH",NA
"PMF1",0.127272727272727
"PML",0.129832810867294
"PMM1",0.666666666666667
"PMP22",NA
"PMPCB",0.333333333333333
"PMS1",0.0700354609929078
"PMS2",0.119230769230769
"PMVK",0.25
"PNKP",0.10952380952381
"PNMA1",0.242424242424242
"PNMA6A",NA
"PNN",0.209486166007905
"PNP",0.111111111111111
"PNRC2",0.104761904761905
"PODXL",0.333333333333333
"PODXL2",0
"POL1",NA
"POLA1",0.275
"POLA2",0.0602150537634409
"POLB",0.2
"POLD1",0.161904761904762
"POLD2",0.6
"POLD3",0.25
"POLDIP2",0.166666666666667
"POLDIP3",0.214285714285714
"POLE2",0.222222222222222
"POLE3",0.378787878787879
"POLE4",0.3
"POLH",0.345454545454545
"POLI",0.355555555555556
"POLK",0.5
"POLL",0
"POLN",0.266666666666667
"POLR1A",0.203076923076923
"POLR1C",0.274725274725275
"POLR1D",0.333333333333333
"POLR1E",0.233333333333333
"POLR2A",0.072572706935123
"POLR2B",0.230204081632653
"POLR2C",0.224242424242424
"POLR2D",0.428571428571429
"POLR2E",0.217254901960784
"POLR2F",0.676190476190476
"POLR2G",0.361742424242424
"POLR2H",0.333333333333333
"POLR2J",0.314285714285714
"POLR2K",0.763636363636364
"POLR2L",0.526315789473684
"POLR2M",0
"POLR3A",0.266666666666667
"POLR3C",0.454545454545455
"POLR3D",0.105911330049261
"POLR3E",0.444444444444444
"POLR3F",0.254545454545455
"POLR3H",0.166666666666667
"POM121",0.116666666666667
"POMC",0
"PON2",0.666666666666667
"POP1",0.166666666666667
"POP4",0.4
"POP5",0.5
"POP7",0.3
"POR",0.0714285714285714
"POT1",0.079734219269103
"POU1F1",0.230769230769231
"POU2AF1",0.0181818181818182
"POU2F1",0.136231884057971
"POU2F2",0.294871794871795
"POU3F1",NA
"POU3F2",0.392857142857143
"POU3F3",NA
"POU3F4",0
"POU4F1",0
"POU4F2",NA
"POU5F1",0.0471698113207547
"PPA1",0.272727272727273
"PPAP2C",0.333333333333333
"PPARA",0.0960591133004926
"PPARD",0.153846153846154
"PPARG",0.11849841700588
"PPARGC1A",0.15171650055371
"PPARGC1B",0.123809523809524
"PPARg",NA
"PPBP",0
"PPEF1",NA
"PPEF2",NA
"PPFIA1",0.209150326797386
"PPFIA2",0.318181818181818
"PPFIA3",0.133333333333333
"PPFIA4",0.5
"PPFIBP1",0.392857142857143
"PPHLN1",0.181818181818182
"PPIA",0.0707692307692308
"PPIB",0.133333333333333
"PPID",0.196969696969697
"PPIE",0.194444444444444
"PPIF",1
"PPIG",0
"PPIL2",0.5
"PPIP5K1",0.666666666666667
"PPL",0.181818181818182
"PPM1B",0.159420289855072
"PPM1D",0.4
"PPM1E",0.333333333333333
"PPM1F",0.4
"PPME1",0.555555555555556
"PPOX",0.333333333333333
"PPP1CA",0.0253890253890254
"PPP1CB",0.110344827586207
"PPP1CC",0.0942528735632184
"PPP1R10",0.511111111111111
"PPP1R12A",0.0661764705882353
"PPP1R12B",0.2
"PPP1R13B",0.222222222222222
"PPP1R13L",0.6
"PPP1R15A",0.0916666666666667
"PPP1R16A",0
"PPP1R1B",0
"PPP1R2",0.222222222222222
"PPP1R3A",0
"PPP1R3C",0.5
"PPP1R3D",0
"PPP1R8",0.146245059288538
"PPP1R9B",0.114285714285714
"PPP2CA",0.0908505154639175
"PPP2CB",0.121664405246495
"PPP2R1A",0.0952502553626149
"PPP2R1B",0.153368794326241
"PPP2R2A",0.174688057040998
"PPP2R2B",0.116666666666667
"PPP2R2C",0.286549707602339
"PPP2R2D",0.248275862068966
"PPP2R3A",0.166666666666667
"PPP2R4",0.134453781512605
"PPP2R5A",0.275
"PPP2R5B",0.5
"PPP2R5C",0.466666666666667
"PPP2R5D",0.32967032967033
"PPP2R5E",0.418181818181818
"PPP3CA",0.0849673202614379
"PPP3CB",0.3
"PPP3R1",0.133333333333333
"PPP4C",0.111836734693878
"PPP4R1",0.2
"PPP4R2",0.464285714285714
"PPP4R4",NA
"PPP5C",0.166666666666667
"PPP6C",0.180952380952381
"PPP6R1",0.285714285714286
"PPP6R2",0.133333333333333
"PPP6R3",0.181818181818182
"PPPDE2",1
"PPRC1",0.5
"PQBP1",0.142857142857143
"PRAM1",0.177777777777778
"PRB3",NA
"PRC1",0.197802197802198
"PRDM1",0.181818181818182
"PRDM16",0.476190476190476
"PRDM2",0.476190476190476
"PRDM4",0.266666666666667
"PRDM5",0.666666666666667
"PRDX1",0.183823529411765
"PRDX3",0.151515151515152
"PRDX4",0.161904761904762
"PRDX5",0.166666666666667
"PRDX6",0.109090909090909
"PRE1",NA
"PRELP",0.3
"PRG2",0.166666666666667
"PRICKLE1",NA
"PRICKLE3",0
"PRKAA1",0.0962072155411656
"PRKAA2",0.0929152148664344
"PRKAB1",0.150769230769231
"PRKAB2",0.113636363636364
"PRKACA",0.0412262156448203
"PRKACB",0.2
"PRKACG",0
"PRKAG1",0.333333333333333
"PRKAG2",0.235294117647059
"PRKAG3",0.1
"PRKAR1A",0.0588235294117647
"PRKAR1B",0.7
"PRKAR2A",0.0766666666666667
"PRKCA",0.0428344791115812
"PRKCB",0.0925925925925926
"PRKCD",0.0809716599190283
"PRKCE",0.0279569892473118
"PRKCG",0.111111111111111
"PRKCH",0.5
"PRKCI",0.107419712070875
"PRKCQ",0.147058823529412
"PRKCZ",0.088961038961039
"PRKD1",0.198529411764706
"PRKD2",0.333333333333333
"PRKDC",0.0816386678455644
"PRKG1",0.0303030303030303
"PRKG2",0
"PRKRA",0.104761904761905
"PRKRIP1",0
"PRKRIR",0.4
"PRKX",0
"PRL",0
"PRL1",NA
"PRLHR",0
"PRLR",0.257575757575758
"PRMT1",0.0833333333333333
"PRMT2",0.0666666666666667
"PRMT3",0.4
"PRMT5",0.0830248545742993
"PRMT6",0.0444444444444444
"PRMT7",0.222222222222222
"PRMT8",0.333333333333333
"PRNP",0
"PROC",0
"PROKR2",NA
"PROM1",0
"PROP1",NA
"PROS1",0
"PROX1",0.127272727272727
"PRPF19",0.202279202279202
"PRPF3",0.264822134387352
"PRPF31",0.25
"PRPF38A",0.4
"PRPF4",0.154878048780488
"PRPF40A",0.0834613415258577
"PRPF40B",0
"PRPF4B",0.256410256410256
"PRPF6",0.177536231884058
"PRPF8",0.185383244206774
"PRPS1",0.4
"PRPSAP1",0.109090909090909
"PRR13",0
"PRR5",0.9
"PRRC2A",0.106666666666667
"PRRX1",NA
"PRSS1",0.333333333333333
"PRSS23",0.0733333333333333
"PRSS3",0.333333333333333
"PRTFDC1",0.25
"PRTN3",0
"PRX",0.333333333333333
"PSAP",0.178571428571429
"PSD4",1
"PSEN1",0.110887096774194
"PSEN2",0.146198830409357
"PSENEN",1
"PSG1",NA
"PSG9",0
"PSIP1",0.333333333333333
"PSMA1",0.179268292682927
"PSMA2",0.245614035087719
"PSMA3",0.0423228346456693
"PSMA4",0.266666666666667
"PSMA5",0.264822134387352
"PSMA6",0.221794871794872
"PSMA7",0.190909090909091
"PSMA8",0.666666666666667
"PSMB1",0.187096774193548
"PSMB10",0.333333333333333
"PSMB2",0.5
"PSMB3",0.379084967320261
"PSMB4",0.241758241758242
"PSMB5",0.344827586206897
"PSMB6",0.285714285714286
"PSMB7",0.494505494505495
"PSMB8",0.571428571428571
"PSMB9",0.269230769230769
"PSMC1",0.330769230769231
"PSMC2",0.25886524822695
"PSMC3",0.193570929419986
"PSMC3IP",0
"PSMC4",0.290243902439024
"PSMC5",0.148278560250391
"PSMC6",0.320430107526882
"PSMD1",0.371428571428571
"PSMD10",0.411330049261084
"PSMD11",0.109042553191489
"PSMD12",0.321937321937322
"PSMD13",0.456439393939394
"PSMD14",0.472906403940887
"PSMD2",0.141723955579059
"PSMD3",0.279202279202279
"PSMD4",0.0854341736694678
"PSMD5",0.327272727272727
"PSMD6",0.418207681365576
"PSMD7",0.358974358974359
"PSMD8",0.567251461988304
"PSMD9",0.388888888888889
"PSME1",0.12987012987013
"PSME2",0.666666666666667
"PSME3",0.0804597701149425
"PSMF1",0.114285714285714
"PSMG2",1
"PSPC1",0.305555555555556
"PSPH",0.5
"PSPN",NA
"PSTPIP1",0.0100806451612903
"PTAFR",1
"PTBP1",0.315789473684211
"PTCH1",0
"PTCH2",0
"PTEN",0.0460829493087558
"PTGES2",0.5
"PTGES3",0.241758241758242
"PTGFRN",0.6
"PTGIR",1
"PTGS1",NA
"PTGS2",0.348484848484849
"PTH",0
"PTH1R",0
"PTH2R",NA
"PTHLH",0
"PTK2",0.0814687320711417
"PTK2B",0.120894479385045
"PTK6",0.166666666666667
"PTMA",0.545454545454545
"PTMS",0.214285714285714
"PTN",0.0102850426094622
"PTOV1",0.222222222222222
"PTP4A1",0.333333333333333
"PTP4A2",0.2
"PTP4A3",0.00476190476190476
"PTPN1",0.236842105263158
"PTPN11",0.0972410673903211
"PTPN12",0.41025641025641
"PTPN13",0.194444444444444
"PTPN14",0.428571428571429
"PTPN18",NA
"PTPN2",0.380952380952381
"PTPN21",0.333333333333333
"PTPN22",NA
"PTPN23",0.571428571428571
"PTPN3",0.4
"PTPN4",0.0444444444444444
"PTPN5",0
"PTPN6",0.118287373004354
"PTPN7",0
"PTPN9",0
"PTPRA",0.285714285714286
"PTPRB",0.0666666666666667
"PTPRC",0.103896103896104
"PTPRCAP",0
"PTPRD",1
"PTPRE",0.3
"PTPRF",0.227272727272727
"PTPRG",0.3
"PTPRH",0.333333333333333
"PTPRJ",0.466666666666667
"PTPRK",0.380952380952381
"PTPRM",0
"PTPRN",0
"PTPRN2",0
"PTPRO",0.4
"PTPRR",0
"PTPRS",0.0894736842105263
"PTPRZ1",0.0357142857142857
"PTRF",0.133333333333333
"PTRH2",1
"PTS",0.6
"PTTG1",0.188034188034188
"PUF60",0.105496453900709
"PUM2",0.333333333333333
"PURA",0.305555555555556
"PVR",0.2
"PVRL1",0
"PVRL2",0.2
"PVRL3",0.333333333333333
"PWP2",0.333333333333333
"PXA1",1
"PXA2",1
"PXK",0.333333333333333
"PXN",0.144557823129252
"PYCARD",0.333333333333333
"PYGL",0.3
"PYGO1",0
"PYGO2",0.222222222222222
"PYHIN1",NA
"PYROXD1",0
"PZP",0.666666666666667
"Pafah1b1",0.0757575757575758
"Pak3",0
"Papss1",0
"Pard3",0
"Pard6a",1
"Parp2",NA
"Pawr",NA
"Pax3",0.5
"Pax5",0
"Pcna",NA
"Pcyt1a",0.666666666666667
"Pdcl",NA
"Pds5a",0
"Pdzk1",NA
"Pebp1",1
"Per1",0
"Pias1",0
"Pick1",0.333333333333333
"Pitpnm2",0
"Plk1",0.0466666666666667
"Plk2",0.666666666666667
"Plk4",0
"Pml",1
"Poc1b",0.00790513833992095
"Poli",1
"Polr2a",0
"Pou1f1",NA
